GEOID,date,smokePM_pred
geoId/01001,2019-09-15,3.32631742951865
geoId/01001,2019-09-16,3.74397358312932
geoId/01001,2019-09-17,5.0753203521073
geoId/01001,2019-09-18,5.67608512306393
geoId/01001,2019-09-19,3.64052892792438
geoId/01001,2019-09-20,1.76770226559608
geoId/01001,2019-09-21,0.0171885064743366
geoId/01001,2019-09-22,0.0192164001512893
geoId/01001,2019-09-24,2.64536021422981
geoId/01001,2019-09-27,7.62810780956308
geoId/01001,2019-09-29,6.13986447381203
geoId/01001,2019-09-30,0.0579806541881355
geoId/01001,2019-10-01,7.36647190095033
geoId/01001,2019-10-02,8.13645589749245
geoId/01001,2019-10-03,8.28870834423463
geoId/01001,2019-10-04,9.92888923802296
geoId/01001,2019-10-05,7.47862584773019
geoId/01001,2019-10-23,0.0241193456764754
geoId/01001,2019-10-29,0.207212164111255
geoId/01001,2019-11-03,0.660274324905572
geoId/01001,2019-11-05,0.988000514702551
geoId/01001,2019-11-19,6.15423195123982
geoId/01001,2019-11-20,5.21525493983155
geoId/01001,2019-11-21,3.70425565810104
geoId/01001,2019-12-04,0.510583025814337
geoId/01001,2019-12-05,4.65656652172855
geoId/01001,2019-12-06,6.81785873939347
geoId/01001,2020-01-08,3.39140069410747
geoId/01001,2020-01-09,2.76934421577312
geoId/01001,2020-01-21,0.632683907393056
geoId/01001,2020-01-28,0.0652289008959329
geoId/01001,2020-02-03,0.0580749461217635
geoId/01001,2020-02-14,0.00304267949582461
geoId/01001,2020-02-15,0.146787568386582
geoId/01001,2020-02-22,0.00684754984882877
geoId/01001,2020-02-27,0.0511481272301967
geoId/01001,2020-02-28,0.3340811568686
geoId/01001,2020-02-29,0.82419371709184
geoId/01001,2020-03-01,2.42088804376005
geoId/01001,2020-03-02,1.22628168223517
geoId/01001,2020-03-03,1.17704016776784
geoId/01001,2020-03-08,0.0279538931613005
geoId/01001,2020-03-20,0.069972013016801
geoId/01001,2020-03-24,0.0138977554592738
geoId/01001,2020-03-25,0.409285197250125
geoId/01001,2020-03-26,2.72715026507058
geoId/01001,2020-03-27,6.14124911642377
geoId/01001,2020-03-28,2.02956052126899
geoId/01001,2020-03-29,3.90334367099818
geoId/01001,2020-03-31,2.42543765844249
geoId/01001,2020-04-03,0.917058597748394
geoId/01001,2020-04-05,0.0653136226672187
geoId/01001,2020-04-07,3.69269443864561
geoId/01001,2020-04-08,3.50519027321561
geoId/01001,2020-04-12,4.81804872173824
geoId/01001,2020-04-13,0.18061473948448
geoId/01001,2020-04-15,2.24900584769164
geoId/01001,2020-04-16,0.1142329313165
geoId/01001,2020-04-17,0.995534919815047
geoId/01001,2020-04-27,0.18376692660345
geoId/01001,2020-04-29,2.56096409909899
geoId/01001,2020-06-15,1.97481819156664
geoId/01001,2020-06-16,0.980535855150032
geoId/01001,2020-06-17,1.51829590738418
geoId/01001,2020-06-18,2.65719009348958
geoId/01001,2020-06-19,3.34836802310845
geoId/01001,2020-06-20,4.78860232898516
geoId/01001,2020-06-21,5.48459362684627
geoId/01001,2020-07-18,0.00847527982353294
geoId/01001,2020-07-22,0.149532254719031
geoId/01001,2020-08-05,4.42195192091787
geoId/01001,2020-08-09,6.61158485563354
geoId/01001,2020-08-10,3.57815860400995
geoId/01001,2020-08-11,0.462307865433524
geoId/01001,2020-08-12,1.04917577938289
geoId/01001,2020-08-13,0.649628513911981
geoId/01001,2020-08-18,2.91461237357282
geoId/01001,2020-08-19,0.287321341338151
geoId/01001,2020-09-04,0.503091714590476
geoId/01001,2020-09-06,0.242847731903766
geoId/01001,2020-09-07,2.39119543704901
geoId/01001,2020-09-08,3.89627354657465
geoId/01001,2020-09-09,3.86731966961352
geoId/01001,2020-09-18,3.71543441616612
geoId/01001,2020-09-21,0.735219143772664
geoId/01001,2020-09-27,2.18751146783657
geoId/01001,2020-10-01,3.73277250149523
geoId/01001,2020-10-02,0.665011469527084
geoId/01001,2020-10-03,2.3301777391079
geoId/01001,2020-10-04,4.08938367255191
geoId/01001,2020-10-05,5.5039106120629
geoId/01001,2020-10-06,5.11204187432874
geoId/01001,2020-10-07,5.69614833166002
geoId/01001,2020-10-08,7.3897820597454
geoId/01001,2020-10-09,3.7237175838331
geoId/01001,2020-10-12,2.13854643997207
geoId/01001,2020-10-13,0.104015424343245
geoId/01001,2020-10-14,2.34379861746264
geoId/01001,2020-10-15,6.81095110107033
geoId/01001,2020-10-19,4.42851160185771
geoId/01001,2020-10-20,0.249085363810908
geoId/01001,2020-11-04,3.00540132507947
geoId/01001,2020-11-05,0.451758616708323
geoId/01001,2020-11-15,0.0474376354912948
geoId/01001,2020-11-16,0.0482750832974555
geoId/01001,2020-11-17,0.0737843082588005
geoId/01001,2020-11-18,0.888344172866079
geoId/01001,2020-11-19,0.121793292513963
geoId/01001,2020-11-24,0.0148731628307253
geoId/01001,2020-12-09,0.0775843180121952
geoId/01001,2020-12-11,6.70179566777041
